id	Kingdom	Phylum	Class	Order	Family	Genus	Species
TOB5_000148375	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000148445	Hacrobia	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Falcomonas	Falcomonas daucoides
TOB5_000148492	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000148529	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000148542	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000148617	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000148674	Metazoa	Echinodermata	Holothuroidea	Dendrochirotida	Dendrochirotida_unclass	Dendrochirotida_unclass	Dendrochirotida_unclass
TOB5_000148785	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000148792	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000148916	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000148985	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000149022	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000149257	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000149435	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000149557	Metazoa	Echinodermata	Holothuroidea	Dendrochirotida	Dendrochirotida_unclass	Dendrochirotida_unclass	Dendrochirotida_unclass
TOB5_000149612	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000149687	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000149845	Alveolata	Ciliophora	Oligotrichea	Tintinnida	Tintinnida_unclass	Tintinnida_unclass	Tintinnida_unclass
TOB5_000149957	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000150068	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000150334	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000150359	Hacrobia	Cryptophyta	Cryptophyta_unclass	Cryptophyta_unclass	Cryptophyta_unclass	Cryptophyta_unclass	Cryptophyta_unclass
TOB5_000150476	Alveolata	Ciliophora	Spirotrichea	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass
TOB5_000150602	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000150660	Alveolata	Ciliophora	Spirotrichea	Urostylida	Urostylida_unclass	Urostylida_unclass	Urostylida_unclass
TOB5_000150913	Hacrobia	Cryptophyta	Cryptophyta_unclass	Cryptophyta_unclass	Cryptophyta_unclass	Cryptophyta_unclass	Cryptophyta_unclass
TOB5_000150939	Stramenopiles	Bacillariophyta	Bacillariophyta_unclass	Bacillariophyta_unclass	Bacillariophyta_unclass	Bacillariophyta_unclass	Bacillariophyta_unclass
TOB5_000150991	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151084	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151122	Alveolata	Ciliophora	Oligotrichea	Strombidiida	Strombidiidae	Strombidiidae_unclass	Strombidiidae_unclass
TOB5_000151123	Alveolata	Ciliophora	Oligotrichea	Tintinnida	Tintinnida_unclass	Tintinnida_unclass	Tintinnida_unclass
TOB5_000151130	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000151132	Alveolata	Ciliophora	Oligotrichea	Choreotrichida	Strobilidiidae	Strobilidiidae_unclass	Strobilidiidae_unclass
TOB5_000151136	Rhizaria	Cercozoa	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass
TOB5_000151139	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000151198	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151203	Alveolata	Ciliophora	Oligohymenophorea	Philasterida	Philasterida_unclass	Philasterida_unclass	Philasterida_unclass
TOB5_000151220	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151272	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151293	Viridiplantae	Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linaceae_unclass	Linaceae_unclass
TOB5_000151303	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151379	Alveolata	Ciliophora	Spirotrichea	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass
TOB5_000151404	Rhizaria	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	Protaspis	Protaspis grandis
TOB5_000151418	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000151431	Hacrobia	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	Rhodomonas_unclass
TOB5_000151446	Alveolata	Ciliophora	Litostomatea	Haptorida	Spathidiidae	Arcuospathidium	Arcuospathidium namibiense
TOB5_000151532	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151552	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000151656	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Syndiniaceae	Syndinium	Syndinium_unclass
TOB5_000152038	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000152049	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000152107	Metazoa	Arthropoda	Maxillopoda	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass
TOB5_000152152	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000152243	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000152328	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000152386	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000152655	Stramenopiles	Oomycota	Oomycetes	Saprolegniales	Thraustochytriaceae	Labyrinthulochytrium	Labyrinthulochytrium haliotidis
TOB5_000152788	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000152908	Alveolata	Ciliophora	Litostomatea	Haptorida	Didiniidae	Didiniidae_unclass	Didiniidae_unclass
TOB5_000153015	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000153041	Alveolata	Ciliophora	Oligotrichea	Choreotrichida	Strobilidiidae	Strobilidiidae_unclass	Strobilidiidae_unclass
TOB5_000153075	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_unclass	Leotiomycetes_unclass	Leotiomycetes_unclass	Leotiomycetes_unclass
TOB5_000153088	Alveolata	Ciliophora	Oligohymenophorea	Apostomatida	Apostomatida_unclass	Apostomatida_unclass	Apostomatida_unclass
TOB5_000153098	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000153223	Alveolata	Ciliophora	Spirotrichea	Euplotida	Euplotidae	Euplotidae_unclass	Euplotidae_unclass
TOB5_000153237	Alveolata	Ciliophora	Spirotrichea	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass
TOB5_000153313	Rhizaria	Cercozoa	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass
TOB5_000153358	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000153456	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000153674	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000153765	Fungi	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass
TOB5_000153884	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154017	Hacrobia	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Falcomonas	Falcomonas daucoides
TOB5_000154108	Rhizaria	Cercozoa	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass
TOB5_000154260	Alveolata	Ciliophora	Spirotrichea	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass	Spirotrichea_unclass
TOB5_000154514	Alveolata	Ciliophora	Spirotrichea	Euplotida	Aspidiscidae	Aspidisca	Aspidisca steini
TOB5_000154599	Rhizaria	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	Protaspis	Protaspis_unclass
TOB5_000154855	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	Ochromonas_unclass
TOB5_000154856	Rhizaria	Cercozoa	Sarcomonadea	Glissomonadida	Sandonidae	Bodomorpha	Bodomorpha_unclass
TOB5_000154857	Stramenopiles	Ochrophyta	Xanthophyceae	Tribonematales	Tribonemataceae	Tribonema	Tribonema_unclass
TOB5_000154858	Rhizaria	Cercozoa	Sarcomonadea	Cercomonadida	Cercomonadidae	Cercomonas	Cercomonas_unclass
TOB5_000154859	Viridiplantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiaceae_unclass	Lycopodiaceae_unclass
TOB5_000154860	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_unclass
TOB5_000154861	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154862	Alveolata	Ciliophora	Litostomatea	Haptorida	Haptorida_unclass	Haptorida_unclass	Haptorida_unclass
TOB5_000154863	Rhizaria	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	Thaumatomastix	Thaumatomastix_unclass
TOB5_000154865	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomycetaceae_unclass	Saccharomycetaceae_unclass
TOB5_000154866	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154867	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiomycetes_unclass	Chytridiomycetes_unclass	Chytridiomycetes_unclass	Chytridiomycetes_unclass
TOB5_000154869	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000154871	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154874	Viridiplantae	Tracheophyta	Pinopsida	Pinopsida_unclass	Pinopsida_unclass	Pinopsida_unclass	Pinopsida_unclass
TOB5_000154876	Viridiplantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosaceae_unclass	Rosaceae_unclass
TOB5_000154880	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154881	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154882	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora_unclass
TOB5_000154885	Viridiplantae	Tracheophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia_unclass
TOB5_000154887	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154893	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella sp. BUM11008
TOB5_000154894	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154895	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000154896	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000154897	Rhizaria	Cercozoa	Sarcomonadea	Cercomonadida	Cercomonadidae	Cercomonadidae_unclass	Cercomonadidae_unclass
TOB5_000154898	Viridiplantae	Streptophyta	Streptophyta_unclass	Streptophyta_unclass	Streptophyta_unclass	Streptophyta_unclass	Streptophyta_unclass
TOB5_000154901	Rhizaria	Cercozoa	Sarcomonadea	Cercomonadida	Cercomonadidae	Eocercomonas	Eocercomonas_unclass
TOB5_000154905	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154908	Viridiplantae	Tracheophyta	Magnoliopsida	Fagales	Fagales_unclass	Fagales_unclass	Fagales_unclass
TOB5_000154910	Lobosa	Discosea	Flabellinia	Dactylopodida	Vexilliferidae	Vexilliferidae_unclass	Vexilliferidae_unclass
TOB5_000154917	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces hyphaenes
TOB5_000154919	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154922	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Oikomonadaceae	Oikomonas	Oikomonas sp. SA-2.1
TOB5_000154928	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154932	Alveolata	Ciliophora	Litostomatea	Haptorida	Haptorida_unclass	Haptorida_unclass	Haptorida_unclass
TOB5_000154938	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154951	Viridiplantae	Tracheophyta	Magnoliopsida	Ericales	Ericales_unclass	Ericales_unclass	Ericales_unclass
TOB5_000154953	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154956	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154962	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000154968	Fungi	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass
TOB5_000154971	Metazoa	Arthropoda	Insecta	Orthoptera	Gryllidae	Salmanites	Salmanites taltantris
TOB5_000154975	Stramenopiles	Ochrophyta	Xanthophyceae	Tribonematales	Xanthonemataceae	Xanthonema	Xanthonema bristolianum
TOB5_000154977	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Anthracoideaceae	Anthracoidea	Anthracoidea sclerotiformis
TOB5_000154985	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000155006	Stramenopiles	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia dissipata
TOB5_000155051	Fungi	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass	Fungi_unclass
TOB5_000155057	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000155082	Lobosa	Tubulinea	Tubulinea	Euamoebida	Hartmannellidae	Saccamoeba	Saccamoeba limax
TOB5_000155086	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
TOB5_000155144	Lobosa	Tubulinea	Tubulinea	Euamoebida	Hartmannellidae	Saccamoeba	Saccamoeba limax
TOB5_000155245	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	Spumella_unclass
TOB5_000155376	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000155386	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000155646	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_unclass
TOB5_000155680	Stramenopiles	Ochrophyta	Xanthophyceae	Xanthophyceae_unclass	Xanthophyceae_unclass	Xanthophyceae_unclass	Xanthophyceae_unclass
TOB5_000155763	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000155778	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000156074	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000156166	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000156289	Fungi	Ascomycota	Ascomycota_unclass	Ascomycota_unclass	Ascomycota_unclass	Ascomycota_unclass	Ascomycota_unclass
TOB5_000156611	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_unclass
TOB5_000156625	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000157218	Viridiplantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Allium	Allium_unclass
TOB5_000157263	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000157319	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000158076	Metazoa	Chordata	Mammalia	Mammalia_unclass	Mammalia_unclass	Mammalia_unclass	Mammalia_unclass
TOB5_000158177	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000158241	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000158429	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000159058	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159218	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000159353	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159366	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159649	Metazoa	Arthropoda	Maxillopoda	Cyclopoida	Cyclopinidae	Cyclopina	Cyclopina agilis
TOB5_000159719	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159753	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159841	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159865	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159870	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000159984	Stramenopiles	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Bacillariaceae_unclass	Bacillariaceae_unclass
TOB5_000159994	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000160082	Stramenopiles	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia_unclass
TOB5_000160086	Metazoa	Arthropoda	Maxillopoda	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass
TOB5_000160336	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000160380	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000160394	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Kareniaceae_unclass	Kareniaceae_unclass
TOB5_000160477	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000160571	Hacrobia	Haptophyta	Haptophyceae	Haptophyceae_unclass	Haptophyceae_unclass	Haptophyceae_unclass	Haptophyceae_unclass
TOB5_000160820	Stramenopiles	Bacillariophyta	Bacillariophyta_unclass	Bacillariophyta_unclass	Bacillariophyta_unclass	Bacillariophyta_unclass	Bacillariophyta_unclass
TOB5_000160984	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000161049	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000161147	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000161164	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000161485	Metazoa	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass
TOB5_000161712	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000161762	Stramenopiles	Bacillariophyta	Bacillariophyceae	Bacillariophyceae_unclass	Bacillariophyceae_unclass	Bacillariophyceae_unclass	Bacillariophyceae_unclass
TOB5_000161783	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000162034	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000162218	Stramenopiles	Bigyra	Labyrinthulea	Labyrinthulea_unclass	Labyrinthulea_unclass	Labyrinthulea_unclass	Labyrinthulea_unclass
TOB5_000162222	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
